account_id,campaign_id,cost_micros,clicks,conversions,impressions,interactions,date
4045471774,2796688175,2597106143.14,2847.52,50.5,12074.7,2701.41,2024-10-18
3000721614,2912481878,167080049.12,435.46,2.63,12966.56,638.86,2024-10-18
4139303472,6972972483,390417475.98,358.17,6.54,2271.85,376.94,2024-10-18
4139303472,1602734432,266554067.2,387.78,4.94,2851.62,408.11,2024-10-18
4139303472,3265100668,97841172.0,186.95,6.15,1535.33,196.75,2024-10-18
4139303472,8928276408,57838050.59,112.91,5.69,987.72,130.52,2024-10-18
1467415627,8915146228,23309395526.99,21017.49,445.94,891138.7,63140.65,2024-10-18
3566905478,5109703433,4881880799.19,8601.42,42.77,241563.66,19398.35,2024-10-18
3566905478,1890293086,7871920768.69,5392.26,14.94,28953.88,5552.76,2024-10-18
2587290667,1597047940,3239699755.18,3236.52,393.06,261101.02,158646.61,2024-10-18
2587290667,4724192710,1634395417.35,1029.93,13.04,271085.92,9342.33,2024-10-18
2901644731,4606888347,4941463864.72,6721.5,1415.4,346112.78,30862.73,2024-10-18
8441168105,5204044983,1061708484.76,416.99,24.12,26221.53,454.23,2024-10-18
6849650164,7394209600,957813014.52,548.82,0.0,78848.12,561.41,2024-10-18
6849650164,2424533275,64279919.27,27.65,0.0,3918.54,389.5,2024-10-18
6849650164,5811814902,402346993.0,125.5,10.14,2211.77,193.66,2024-10-18
8399250647,2102605149,276212697.68,97.7,32.35,9014.13,98.0,2024-10-18
8399250647,1157335857,3310388849.58,1720.17,24.25,146258.78,12163.89,2024-10-18
8399250647,8809159114,852134713.19,678.0,62.69,269022.61,692.93,2024-10-18
8399250647,8534198515,2391.12,0.0,0.0,139.07,0.0,2024-10-18
8399250647,7018283203,1430902285.43,274.36,30.26,4595.86,455.35,2024-10-18
7758876258,4407691866,223176416.0,13.79,0.0,177.04,13.59,2024-10-18
4688974689,2436297072,1030761791.92,535.34,59.91,38268.56,523.55,2024-10-18
4688974689,3648580833,61173628.39,20.06,4.99,177.65,19.32,2024-10-18
4688974689,8781378157,2082447638.96,525.84,8.44,47769.08,3002.02,2024-10-18
4688974689,5647068373,2480584536.0,723.29,0.0,10259.4,696.37,2024-10-18
4688974689,2553998288,906945720.0,59.13,1.0,474.06,56.93,2024-10-18
4688974689,1639691860,817152072.0,62.3,0.0,549.37,59.98,2024-10-18
4688974689,5466645091,2042100624.0,157.33,0.0,1571.83,151.47,2024-10-18
4688974689,9189695020,1526585376.0,523.73,1.0,6060.44,504.23,2024-10-18
4688974689,4223178498,6252449904.0,206.96,5.92,2144.38,199.25,2024-10-18
4688974689,2250986373,265564709.29,90.81,5.49,1525.49,199.25,2024-10-18
4688974689,3952870289,4837999224.0,804.6,22.97,5763.07,774.65,2024-10-18
1359714703,2774834781,8271709.0,44.83,21.91,480.38,41.96,2024-10-18
1359714703,2908273637,10121342.0,37.53,9.13,539.39,35.13,2024-10-18
1350574641,1740321088,9505981453.91,6896.76,637.49,140075.16,6938.61,2024-10-18
1350574641,4756683233,144473352.84,107.97,878.59,299849.14,47420.3,2024-10-18
8513664892,8860503080,1784940542.23,1289.68,218.07,17497.15,1335.71,2024-10-18
8513664892,4637291021,2281992375.87,6675.23,204.54,13558.4,6913.46,2024-10-18
6877336869,8147179191,133282840.0,106.27,19.66,1436.76,114.96,2024-10-18
6877336869,7922071634,148661206.11,235.18,9.36,9003.83,254.39,2024-10-18
6877336869,9880176382,24447232.0,59.04,6.55,523.6,63.86,2024-10-18
3963692963,3490386482,340121215.68,497.91,34.38,28328.18,474.42,2024-10-18
7286328073,4631425922,12851761498.67,1008.77,0.0,1609529.47,10611.22,2024-10-18
7286328073,6818824209,7763773795.37,119.47,0.0,319019.98,209418.55,2024-10-18
4482504627,8798004302,229613817.47,563.71,553.94,21097.6,2756.54,2024-10-18
9407111886,5687828130,443187394.29,58.08,14.5,143.15,55.31,2024-10-18
7545204145,2579343065,153641297.61,2522.38,6.63,73976.37,2827.97,2024-10-18
7761714523,5162629915,181278674.01,478.71,3.55,12841.33,549.88,2024-10-18
1591927154,7892995928,1494484425.0,4570.73,1543.28,8721.35,4551.15,2024-10-18
1591927154,2495827244,113078478.74,32.86,14.74,12587.98,2378.34,2024-10-18
1591927154,1853034732,496963053.07,125.28,60.98,33513.57,10214.77,2024-10-18
1591927154,2374214424,1508335261.76,1548.57,406.53,10735.18,1716.78,2024-10-18
4096109405,8177353206,30543744.0,75.05,10.09,115.31,73.01,2024-10-18
4096109405,1082572444,22668800.0,2.14,1.83,16.02,2.09,2024-10-18
4096109405,6316191193,463831890.37,301.29,5.5,23365.55,295.17,2024-10-18
4096109405,4372533818,44367936.17,54.68,0.0,5438.86,54.24,2024-10-18
4096109405,3565494725,56709303.97,878.13,0.0,26346.57,855.26,2024-10-18
4096109405,6213047467,27678032.17,2.14,0.0,8158.3,1428.91,2024-10-18
4096109405,2998977824,28710528.0,6.43,0.0,170.83,6.26,2024-10-18
4096109405,7527921894,52276224.0,12.87,0.92,352.34,12.52,2024-10-18
4096109405,5554671881,141354752.0,22.52,0.0,689.73,21.9,2024-10-18
4096109405,6343008695,4854219.96,4.29,0.0,3152.92,4.17,2024-10-18
4096109405,3945426133,35160735.95,3.22,0.0,531.71,227.37,2024-10-18
4096109405,8739937969,19879552.0,7.51,0.0,155.88,7.3,2024-10-18
4073978577,9974179771,744303000.0,94.74,31.23,373.67,103.0,2024-10-18
4073978577,6158524322,14620477.49,13.53,0.0,5927.02,2426.99,2024-10-18
4073978577,8069231929,109345170.09,108.28,23.01,2043.25,123.61,2024-10-18
4073978577,9807472407,234828162.11,296.86,96.44,2153.56,324.71,2024-10-18
4299868633,3207855760,88789312.0,10.71,0.0,185.97,10.88,2024-10-18
4299868633,1120393615,717643200.0,651.05,0.0,40015.8,661.44,2024-10-18
6487975423,9367414059,176406353.26,203.62,3.13,10580.84,307.04,2024-10-18
6487975423,8594247048,64781484.0,35.45,0.0,149.24,40.59,2024-10-18
6487975423,4767033454,35560404.0,39.09,1.03,95.74,44.75,2024-10-18
3501640769,3505867541,892748.0,6.67,3.23,11.21,6.54,2024-10-18
3501640769,2498003752,7538364.11,18.11,0.0,542.97,17.75,2024-10-18
3600040380,8669313064,847348110.18,495.13,14.41,48699.34,2990.73,2024-10-18
3600040380,3672066950,10252367883.7,4474.37,95.82,1594640.56,20514.77,2024-10-18
3600040380,1618780767,468900427.06,131.54,8.54,17343.23,1557.97,2024-10-18
3600040380,8821057891,710429817.63,13779.22,1.92,345774.41,22623.13,2024-10-18
3600040380,2642690147,113372703.31,112.29,11.16,251.01,101.92,2024-10-18
3600040380,8419382377,1062113950.65,71.65,7.16,1961.65,65.04,2024-10-18
3600040380,8704095502,1384518948.16,133.67,0.59,5984.41,121.34,2024-10-18
3600040380,5396238075,319069717.14,149.72,2.81,17728.74,1373.54,2024-10-18
3600040380,4392194616,1359066223.84,422.41,25.69,33403.01,11825.07,2024-10-18
3600040380,7308648127,5444380925.78,1625.49,63.03,1205699.4,1078524.39,2024-10-18
6877471451,6605087850,57298300.0,95.89,1.1,674.76,107.42,2024-10-18
8500403487,2289406064,8960957.12,14.32,0.0,267.15,14.66,2024-10-18
7180277247,9604138681,92500935.0,71.74,0.94,168.56,80.81,2024-10-18
7180277247,6004924097,5329728.39,2.91,0.0,41.46,3.28,2024-10-18
8324519661,9279903724,34635547.95,385.18,29.33,6314.33,1549.88,2024-10-18
8324519661,2307735518,15563814.0,8.82,2.17,238.05,8.32,2024-10-18
2896757076,8639435964,97273065.32,24.12,2.17,273.08,20.15,2024-10-18
6111885933,5614632723,85680316.23,20.78,0.97,273.57,18.79,2024-10-18
6111885933,9680600093,242338976.0,131.93,0.0,1648.91,119.3,2024-10-18
6111885933,8376161580,137757104.27,23.89,3.87,298.78,23.49,2024-10-18
3550535444,8777719213,142465829.78,54.17,15.33,656.13,59.15,2024-10-18
3592936300,9502266016,1853692.0,2.14,0.0,14.8,1.95,2024-10-18
3592936300,4277074349,38927332.05,36.46,5.03,2156.48,33.11,2024-10-18
3592936300,3669934874,14079728.0,6.43,0.0,68.71,5.84,2024-10-18
7869137619,9602299584,29540234.85,14.24,0.0,4895.5,13.17,2024-10-18
7869137619,6874138218,31366942.67,41.61,4.27,1170.46,38.49,2024-10-18
7869137619,4216214883,14394427.78,16.43,1.07,572.8,16.2,2024-10-18
7869137619,1753880817,11206489.65,8.76,0.0,690.67,18.23,2024-10-18
7869137619,4772615072,500011638.97,555.22,10.0,14423.14,528.68,2024-10-18
7869137619,1728339149,137959888.33,90.89,1.07,1279.13,134.7,2024-10-18
7869137619,5891705973,228251296.0,131.41,1.07,775.4,121.54,2024-10-18
7869137619,8301030791,103446679.82,1587.89,0.0,52782.3,1468.56,2024-10-18
7869137619,1637185984,204195324.85,83.23,0.0,1843.64,76.97,2024-10-18
7869137619,4981776879,164602136.02,160.98,2.13,12295.86,463.86,2024-10-18
7869137619,8772629694,49465.0,1.1,0.0,139.98,1.01,2024-10-18
2672329958,5026756656,67124097.0,24.65,0.0,3079.09,26.95,2024-10-18
2672329958,8403774764,264825228.42,482.15,0.0,25522.94,878.65,2024-10-18
2672329958,3588650281,789131286.33,692.17,0.93,4464.4,756.83,2024-10-18
2672329958,1675865207,121471248.0,24.65,0.93,794.05,26.95,2024-10-18
2672329958,5195544539,506750262.31,236.64,4.65,1981.32,258.74,2024-10-18
2672329958,1678744082,330654044.97,79.87,0.35,23711.1,106.73,2024-10-18
2672329958,4039371228,78673991.84,70.99,0.0,610.3,77.62,2024-10-18
2672329958,6747047245,58054289.62,96.63,0.0,278.97,105.65,2024-10-18
2672329958,8161042002,52469643.97,809.51,0.93,11530.88,1037.13,2024-10-18
2672329958,1991332580,46441031.55,78.88,0.0,2706.82,218.85,2024-10-18
2672329958,8512080594,98461088.49,268.19,1.86,11423.3,336.37,2024-10-18
2672329958,6347921401,347445911.57,871.62,5.34,5315.57,953.04,2024-10-18
2672329958,9528901661,24339180.52,2423.59,0.0,67063.07,8356.35,2024-10-18
2672329958,6577302930,125361796.97,129.17,1.25,440.82,141.23,2024-10-18
2672329958,1847005861,116846612.34,141.98,3.72,492.24,155.25,2024-10-18
2672329958,2712355981,38940997.35,11.83,0.0,4312.06,17.25,2024-10-18
2672329958,3125094279,9136574.45,9.86,0.0,4601.5,11.86,2024-10-18
2672329958,6248317177,36430470.87,7.89,0.0,7054.11,8.62,2024-10-18
2672329958,2236835106,1714959.0,1.97,0.0,43.8,2.16,2024-10-18
2672329958,1473694934,57710966.86,79.87,0.0,6396.21,349.3,2024-10-18
2672329958,4099380703,88784187.63,66.06,0.0,77866.55,1458.67,2024-10-18
2672329958,5362926328,77062200.16,25.64,0.0,69319.54,41154.31,2024-10-18
8347115882,8677429552,224274952.0,93.64,12.0,187.74,100.4,2024-10-18
8347115882,2135211737,3418007195.84,1749.87,73.81,171147.98,2355.14,2024-10-18
8347115882,6700896402,675977376.1,407.72,37.05,78986.28,35731.85,2024-10-18
8347115882,7930638749,243338741.02,33.16,1.06,2723.85,524.99,2024-10-18
1021909544,9058740817,75904601.21,288.57,1.87,857.49,342.35,2024-10-18
8181642239,5685356628,7271866369.91,5009.35,313.9,132772.22,6018.67,2024-11-25
8181642239,8265655789,10375157144.08,8630.56,329.72,265123.59,10369.52,2024-11-25
8181642239,3986578542,6240542441.53,8081.08,279.49,318484.78,9709.31,2024-11-25
8181642239,2910777905,1387329298.2,1205.27,22.96,53504.31,1448.12,2024-11-25
9565398844,4338791803,798280127.92,1393.9,24.67,11934.12,1401.94,2024-11-25
9565398844,8260044871,1201733299.5,915.27,75.25,5152.47,898.3,2024-11-25
9565398844,5063768715,224045404.24,44.78,4.28,3223.12,43.95,2024-11-25
5093545797,8531591077,24543554.9,196.82,0.0,4955.07,1707.34,2024-11-25
5093545797,4945706789,61451343.54,508.2,0.0,11505.58,3533.33,2024-11-25
5093545797,8364417966,10756564.16,33.32,0.0,987.91,290.59,2024-11-25
5093545797,5227603385,48918889.31,270.76,0.0,7086.88,2761.1,2024-11-25
5093545797,4003217991,91145948.34,144.75,0.0,5737.74,2414.21,2024-11-25
5093545797,6952268514,32932540.68,177.04,0.0,4933.18,1551.49,2024-11-25
5093545797,7622493878,81537476.0,329.08,0.0,10147.31,3667.06,2024-11-25
5093545797,9274612791,10228778.22,85.39,0.0,1684.83,599.28,2024-11-25
5093545797,7605239427,8268.16,0.0,0.0,1.82,0.0,2024-11-25
2338105289,6141094342,302916698.67,376.43,143.55,2144.83,368.59,2024-11-25
2338105289,6846572130,399855734.07,606.68,220.24,2535.85,594.04,2024-11-25
2314964908,7132132014,593979840.0,303.96,7.01,8020.81,317.88,2024-11-25
3374138392,8628650305,463188743.74,1216.42,37.5,38397.44,1131.92,2024-11-25
7512191086,4600540743,2434869667.84,1428.74,7.5,69430.44,1671.87,2024-11-25
5889434127,1576808568,960726024.21,440.49,1.08,23029.89,6612.08,2024-11-25
4841158851,1124247233,2248768985.14,2599.96,0.98,132445.06,23542.61,2024-11-25
8002572593,7378283788,1501147064.19,1480.51,63.1,119020.21,1598.11,2024-11-25
1824064407,6566423954,7817076.0,3.73,0.0,810.98,3.98,2024-11-25
1824064407,5288807034,9049644.0,12.12,0.0,970.1,12.93,2024-11-25
5982728792,6718585329,36261675.55,25.64,4.19,47.82,25.29,2024-11-25
5982728792,8168056870,96155024.14,81.19,8.38,1842.51,92.74,2024-11-25
4996588654,6507606882,39136119.0,28.6,0.0,199.33,29.73,2024-11-25
3059796702,8864383469,5479811166.93,13029.56,2162.76,4422203.7,306434.33,2024-11-25
3059796702,2000353642,7914579056.06,6433.75,2171.09,482192.84,215321.53,2024-11-25
3059796702,4917032890,8211149318.08,19122.85,4187.36,3146548.33,458023.19,2024-11-25
2902900350,6611122365,6295740513.88,17644.58,745.08,1286070.37,20118.42,2024-11-25
2902900350,9693458382,34679905125.43,281695.26,10680.23,16347150.98,321263.95,2024-11-25
2902900350,9540439464,7428001266.78,16058.42,715.45,864691.3,18703.06,2024-11-25
2902900350,9437400903,16472057454.17,39683.68,987.47,1959125.28,45240.12,2024-11-25
2902900350,6045022501,9593600807.31,23938.43,1251.9,1384386.8,27291.09,2024-11-25
2902900350,6660883269,19519980751.29,28215.62,1150.08,1478590.51,32164.83,2024-11-25
2902900350,2149395624,0.0,0.0,0.0,51.51,0.0,2024-11-25
2902900350,9875099280,10420234544.56,11362.74,400.42,646642.4,12953.13,2024-11-25
2902900350,5324252958,44517274289.75,34754.28,884.11,1539795.5,39618.68,2024-11-25
2902900350,2154850971,18232634522.93,27432.24,805.84,1825563.89,31271.8,2024-11-25
2902900350,8249577716,14952994893.05,25625.29,576.24,1948640.47,29211.94,2024-11-25
2902900350,3837869381,14180319726.47,67662.81,1612.41,4506032.18,77134.31,2024-11-25
2902900350,3349601533,72729182194.61,203960.26,3970.81,10085645.88,232532.9,2024-11-25
2902900350,4200568857,7519428296.51,18143.43,935.29,1294470.54,20940.89,2024-11-25
2902900350,5680136608,8155868811.29,37397.27,978.26,2830229.07,42757.97,2024-11-25
2902900350,4977201727,13696944695.8,67164.88,1832.69,4646242.4,102259.17,2024-11-25
2902900350,1441569885,1303220110.0,3364.48,195.54,282777.78,3874.35,2024-11-25
2902900350,4533806763,25243332713.19,19619.66,544.27,993356.21,22365.74,2024-11-25
2902900350,7295659962,8858978034.2,22734.72,935.18,1257349.0,27573.32,2024-11-25
2902900350,5836072222,37129139615.85,122874.64,3974.14,8209635.52,140072.83,2024-11-25
2902900350,4973133192,51685522355.83,40540.96,902.67,2034247.06,46216.35,2024-11-25
2902900350,2537172895,8900433109.68,28647.96,779.8,1779349.32,32657.68,2024-11-25
2902900350,9205575678,15279374647.3,45849.12,1896.2,2379257.0,53849.22,2024-11-25
2902900350,6740613329,38164552295.72,36353.38,464.15,2930152.41,41442.64,2024-11-25
2902900350,9966452308,5781192724.32,9076.34,354.88,506749.32,10347.76,2024-11-25
2902900350,9985732846,5068999042.29,4529.39,157.68,216379.37,5266.55,2024-11-25
2902900350,9125167175,74134360584.98,49591.43,1713.27,2507255.31,56532.51,2024-11-25
7220654458,9850379070,227352549.01,845.64,58.31,24784.27,797.11,2024-11-25
2756827689,3668065024,50583644.57,1318.21,502.05,16285.02,7156.73,2024-11-25
4168681528,9654050745,4316762973.24,10876.91,3482.74,331277.13,22937.91,2024-11-25
3356181707,9934204949,3750515693.54,1715.69,3175669.31,465637.56,189182.63,2024-11-25
3356181707,5242907807,4902013685.11,5648.13,733.1,420051.33,109474.14,2024-11-25
1035543794,3155687170,2073421338.92,3737.53,156.6,147750.69,3512.94,2024-11-25
1035543794,9810953116,12600332193.9,14959.63,537.7,922648.77,13884.2,2024-11-25
1035543794,2766691656,198479759.16,612.36,15.4,32276.75,568.34,2024-11-25
1035543794,6704993855,2020566570.32,3735.42,90.33,140900.55,3539.4,2024-11-25
1035543794,9171905185,9179642830.28,29548.67,899.85,1747690.52,27428.38,2024-11-25
1035543794,9629269597,8428011291.38,15715.58,410.67,567132.91,14596.59,2024-11-25
1035543794,1336677625,13889164131.03,38614.83,1028.24,2573461.02,38017.18,2024-11-25
1035543794,5209603741,24016477.5,38.01,0.0,1195.04,35.28,2024-11-25
1035543794,4158408252,924328455.9,2411.45,42.14,167274.66,2256.71,2024-11-25
1035543794,1297958966,478277473.97,676.77,8.7,41657.81,634.0,2024-11-25
1035543794,6726098895,826936887.71,1446.45,19.07,79717.7,1342.46,2024-11-25
1035543794,5195913239,3533665411.5,5021.38,239.25,435904.71,4660.4,2024-11-25
1035543794,3910991376,3245010106.13,5044.61,127.55,372697.76,4681.96,2024-11-25
1035543794,7056375315,221422677.71,543.74,15.54,30462.85,504.65,2024-11-25
1035543794,2169782023,19006114314.61,59624.19,1673.71,3507221.53,55408.45,2024-11-25
1035543794,5218888928,2380013768.27,8569.93,238.35,352514.39,7958.75,2024-11-25
1035543794,2069071835,2687740322.91,5710.82,148.33,336883.91,5308.12,2024-11-25
1035543794,8086386225,2576574600.49,5513.39,182.22,391086.44,5117.04,2024-11-25
1035543794,6993590041,2615455767.18,3949.75,57.32,183684.05,3781.43,2024-11-25
2656837900,6807029253,883194107.54,1915.41,48.79,43699.74,1879.78,2024-11-25
2656837900,2037772526,643592290.68,1256.53,32.29,20079.33,1233.16,2024-11-25
2656837900,2048221727,676862112.0,1167.3,35.25,22325.61,1145.59,2024-11-25
2656837900,5645259899,3952858212.32,5013.68,103.77,80823.34,4920.43,2024-11-25
2656837900,6135997853,1079498870.21,1767.03,34.25,56389.54,1734.16,2024-11-25
2656837900,6335643178,256878288.0,155.64,6.79,8000.52,152.75,2024-11-25
2656837900,2455323576,1364526964.64,1505.56,55.7,30925.77,1477.55,2024-11-25
2656837900,1382432916,454784743.58,632.94,11.22,23882.4,621.16,2024-11-25
2656837900,4795723974,2715112127.99,2481.94,108.54,46575.92,2435.77,2024-11-25
2656837900,3594508629,9019512.0,22.83,0.0,1283.45,22.4,2024-11-25
2656837900,4832074778,370575864.0,509.46,8.1,16248.84,499.99,2024-11-25
2656837900,7349241964,222567504.0,247.99,2.35,9493.94,243.37,2024-11-25
2656837900,2757176174,1032497633.9,1220.22,34.94,30363.02,1197.52,2024-11-25
2656837900,1999681134,88380246.55,177.43,2.83,6918.53,174.13,2024-11-25
2656837900,9764154719,2621775481.79,4042.49,101.59,131749.94,3967.3,2024-11-25
2656837900,2330044393,125304913.15,163.94,20.89,521.14,160.89,2024-11-25
8842840036,2536633717,1041600396.98,3936.81,215.01,239679.79,3554.27,2024-11-25
8842840036,6495955476,2398724504.65,9822.42,482.11,574791.51,8867.96,2024-11-25
8842840036,5833357753,678163406.08,3803.66,110.6,217968.36,3434.05,2024-11-25
9058771111,6989875358,1159334963.24,875.78,38.27,10952.72,779.08,2024-11-25
9058771111,1014702892,2087935566.98,4768.13,109.88,252296.89,4283.11,2024-11-25
5445022053,6884672541,501177133.4,2018.81,251.43,86216.75,2075.41,2024-11-25
2595365035,9169516187,215534891.71,811.25,9.66,39124.99,722.1,2024-11-25
7658197888,9068616129,123787684.85,354.09,4.24,3144.15,384.68,2024-11-25
7658197888,8092448106,300381246.49,875.16,22.88,41714.47,955.97,2024-11-25
3886905599,3970824931,499310383.69,376.13,0.14,126894.02,342.94,2024-11-25
9218342578,8783617718,48168880.13,551.12,21.85,7447.03,592.24,2024-11-25
9218342578,5102935462,46699496.0,315.45,4.72,1049.51,333.44,2024-11-25
3487944451,9563956867,86614977.11,294.66,8.99,2431.74,312.6,2024-11-25
1757896755,3355555497,1949504649.88,2467.22,93.09,12689.04,2262.3,2024-11-25
7302109982,7888950621,44114467.89,187.49,4.03,7334.3,183.94,2024-11-25
7302109982,5393892775,2320896.0,13.93,1.01,1147.06,13.51,2024-11-25
3972900593,2271022462,157331987.56,26.62,1.08,26151.9,16401.53,2024-11-25
4695215334,9369397988,3146664605.18,399.74,36.6,4342.18,424.77,2024-11-25
4695215334,7231652811,949743707.56,247.04,35.07,542.77,262.51,2024-11-25
4695215334,2528213058,9302400.0,0.97,0.0,60.42,1.03,2024-11-25
4695215334,1416940205,117410173.06,82.67,1.03,949.34,87.85,2024-11-25
4695215334,7351226864,47581399.01,31.12,1.66,2700.55,33.07,2024-11-25
4695215334,7979269146,365059540.28,121.58,4.12,3522.9,129.19,2024-11-25
4695215334,7462260664,259479507.4,158.53,2.06,13189.38,1146.15,2024-11-25
3618949692,8901620453,7278934974.28,3758.01,335.43,21041.61,3980.51,2024-11-25
3618949692,7453680893,119513856.0,40.3,4.17,814.24,42.69,2024-11-25
3618949692,3201800528,46208316.0,21.63,1.07,536.14,22.91,2024-11-25
3618949692,3622151857,231260106.0,97.32,12.03,529.76,103.08,2024-11-25
3618949692,5988888032,11909667.0,5.9,0.0,41.94,6.25,2024-11-25
3618949692,6013351162,98743953.0,60.95,3.19,216.1,64.55,2024-11-25
3618949692,2761618346,458615145.43,178.91,16.72,939.15,189.5,2024-11-25
3618949692,3238401785,7737004912.24,4087.31,127.78,608854.45,8703.39,2024-11-25
5007176908,2285836728,430221266.34,187.36,72.52,897.0,165.92,2024-11-25
5007176908,3126286823,211248308.0,287.84,120.74,1385.89,254.9,2024-11-25
5007176908,8176883866,345202444.7,209.34,69.46,957.34,185.38,2024-11-25
5007176908,1895939592,268978812.26,99.44,52.6,484.81,88.06,2024-11-25
3539058667,7442020486,120899927.47,89.73,51.6,551.46,91.0,2024-11-25
3539058667,2770179294,266285119.34,36.89,34.4,477.73,37.41,2024-11-25
3539058667,4902344444,1692113.0,1.99,0.0,57.57,2.02,2024-11-25
3539058667,4748942002,392740198.04,19.94,9.67,251.49,20.22,2024-11-25
2830511829,7144493587,17826940.69,5.97,0.96,137.17,5.45,2024-11-25
2830511829,4777687174,128319770.0,48.74,26.01,1057.85,44.47,2024-11-25
2830511829,8781058829,43881470.0,12.93,8.67,205.25,11.8,2024-11-25
2830511829,1474814690,476724497.91,103.45,55.87,2190.7,94.38,2024-11-25
2344918624,5644608669,1299307730.32,187.3,135.12,520.01,180.75,2024-11-25
2344918624,7705066015,399186931.97,26.29,16.35,41.1,25.37,2024-11-25
2344918624,1619923008,4468495140.0,166.49,0.0,2135.48,160.66,2024-11-25
5460111518,1350919357,88680098.09,109.9,35.83,913.01,123.27,2024-11-25
5460111518,6102580605,109792212.79,281.79,67.27,2496.17,326.62,2024-11-25
5788584904,5163624195,281638924.99,142.62,16.91,1818.13,163.9,2024-11-25
1638662180,6818642470,2366629927.8,767.12,117.79,4115.5,686.01,2024-11-25
1638662180,8640916512,6837995876.57,813.32,171.53,7346.94,727.33,2024-11-25
1638662180,7132173676,9453255280.0,854.15,246.19,2340.93,763.84,2024-11-25
1638662180,1790138662,943179888.0,67.69,16.86,215.49,60.53,2024-11-25
1638662180,8273602724,519207386.16,1788.88,298.08,14181.86,1613.18,2024-11-25
1638662180,7105264940,7358782705.81,536.13,164.7,1451.34,479.44,2024-11-25
1638662180,3287337869,531883296.03,366.37,12.76,15692.14,466.95,2024-11-25
1638662180,2294937187,1121028277.54,107.44,27.8,349.02,96.08,2024-11-25
2212125296,7951537734,738998000.0,54.98,0.0,623.09,51.27,2024-11-25
2212125296,7549592899,276951366.24,888.89,0.0,37829.98,2221.6,2024-11-25
2212125296,9669598602,918187168.0,28.51,1.96,516.8,26.58,2024-11-25
7192602240,3506484865,1384563208.68,810.3,14.02,54640.7,1837.42,2024-11-25
7192602240,8953918493,174411041.72,3651.07,5928.63,183101.07,3736.31,2024-11-25
7192602240,9111403695,1380811931.07,926.2,24.16,31097.0,1469.72,2024-11-25
2009937203,8374222542,11747192.89,2.05,0.12,120.38,52.54,2024-11-25
2009937203,9345487133,53231541.0,29.73,4.84,423.17,30.47,2024-11-25
2009937203,1059161998,214535104.3,293.21,12.87,13586.06,862.71,2024-11-25
2009937203,1343358832,64893348.77,147.63,2.97,7014.19,172.33,2024-11-25
2009937203,4928869787,149442108.53,2566.08,0.48,163684.85,2630.15,2024-11-25
9061489677,4046852002,765578182.62,43.2,2.66,2290.14,38.6,2024-11-25
6096057999,5662612239,3494491750.29,356.83,8.6,11014.45,355.59,2024-11-25
7954325167,9562350162,2061247572.0,366.03,25.6,3730.7,379.09,2024-11-25
7954325167,3348231639,2245895824.0,341.05,41.63,2951.55,353.23,2024-11-25
7954325167,8585424144,2056887003.55,1802.27,105.72,3392.39,1866.62,2024-11-25
7954325167,1818867866,966715654.59,1126.9,76.01,8074.48,1167.13,2024-11-25
7954325167,2898627509,1320895285.75,453.45,18.76,8506.08,759.18,2024-11-25
7954325167,5630152235,1440964457.82,3189.52,161.44,206274.34,3305.39,2024-11-25
7954325167,8273398625,1151994792.24,613.89,25.85,20786.96,1592.0,2024-11-25
7954325167,4215430353,629220970.49,2224.98,680.47,21172.43,2376.06,2024-11-25
7954325167,1907675586,1033630088.0,410.22,47.72,8219.03,424.87,2024-11-25
2908459842,4563707323,46920570.0,28.32,4.71,5079.1,32.22,2024-11-25
2908459842,2608223019,215784332.0,81.19,6.92,5591.18,92.37,2024-11-25
6617865151,9128115937,784165323.26,1503.69,201.7,58589.27,2084.48,2024-11-25
6617865151,6528345021,27263012.5,111.83,1424.93,37243.66,98.62,2024-11-25
6617865151,8317646362,26488252.91,102.06,1028.14,28835.1,90.01,2024-11-25
6617865151,6882971632,256955767.92,548.28,81.82,23217.72,1995.43,2024-11-25
4434935446,3510772354,324422938.7,180.92,464.11,8545.23,1144.6,2024-11-25
4434935446,2989226273,325240737.91,191.03,231.58,3822.74,227.92,2024-11-25
4434935446,2809867366,265840636.13,145.11,120.11,3864.46,165.22,2024-11-25
4434935446,4660790053,963016882.78,1015.75,256.56,34757.35,3595.02,2024-11-25
4434935446,4222581182,270268475.96,209.4,335.35,10771.36,938.57,2024-11-25
4434935446,4950338471,232735996.14,146.94,79.75,10914.53,507.6,2024-11-25
4434935446,6256019503,11419084.82,11.94,7.69,4726.28,64.69,2024-11-25
4434935446,9448350294,3051694161.0,2665.2,909.01,28796.64,2888.36,2024-11-25
3841673253,8869552614,79301828.5,151.32,35.49,2660.31,153.09,2024-11-25
7903592262,4426424720,190879801.0,180.57,28.63,2566.24,184.9,2024-11-25
7903592262,9137835136,65058357.0,70.12,54.41,2121.67,71.8,2024-11-25
2600150899,2876450235,1773993690.0,1505.51,26.52,13389.97,1486.71,2024-11-25
2600150899,6259337769,4986249297.88,2755.03,1616.38,102632.05,2720.63,2024-11-25
9566447651,5676327830,117450830.0,55.34,9.69,1287.73,54.19,2024-11-25
9566447651,5581486490,271622680.0,92.55,11.92,229.08,90.63,2024-11-25
6835683414,6993359403,2432276608.14,4501.57,519.73,382713.33,101988.05,2024-11-25
9634558898,7838387266,2671468696.68,1339.47,141.91,104759.91,1402.22,2024-11-25
